Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales
O005905,2026-02-08,C00214,P0139,Mobile App,4,9238,36952
O005906,2025-05-10,C00963,P0166,Mobile App,3,5863,17589
O005907,2025-06-19,C00742,P0057,Online,3,13989,41967
O005908,2025-12-02,C00440,P0072,Marketplace,4,7377,29508
O005909,2025-04-12,C00683,P0091,Mobile App,5,3339,16695
O005910,2026-02-07,C00304,P0130,Store,2,4662,9324
O005911,2025-12-02,C00561,P0170,Marketplace,3,227,681
O005912,2026-03-14,C00427,P0162,Marketplace,2,11333,22666
O005913,2025-07-20,C00850,P0056,Mobile App,4,14462,57848
O005914,2025-05-04,C00158,P0133,Online,3,8480,25440
O005915,2025-08-31,C00374,P0170,Marketplace,4,227,908
O005916,2026-04-07,C00624,P0002,Mobile App,5,4212,21060
O005917,2026-01-31,C00906,P0063,Marketplace,2,1149,2298
O005918,2025-10-15,C00224,P0198,Mobile App,5,1022,5110
O005919,2026-03-23,C00999,P0077,Marketplace,2,1363,2726
O005920,2026-03-20,C00549,P0153,Online,3,13018,39054
O005921,2026-01-26,C00742,P0092,Mobile App,1,2496,2496
O005922,2025-07-04,C00739,P0082,Online,1,9034,9034
O005923,2025-09-30,C00276,P0153,Marketplace,2,13018,26036
O005924,2026-01-11,C00843,P0119,Online,2,352,704
O005925,2025-04-11,C00288,P0014,Store,4,6081,24324
O005926,2026-01-24,C00201,P0195,Online,5,2617,13085
O005927,2025-08-17,C00233,P0179,Marketplace,4,10284,41136
O005928,2025-06-11,C00277,P0037,Mobile App,5,2540,12700
O005929,2025-05-04,C00576,P0171,Online,1,6167,6167
O005930,2025-03-12,C00344,P0017,Mobile App,4,1491,5964
O005931,2025-01-20,C00693,P0029,Store,3,2877,8631
O005932,2025-06-03,C00352,P0177,Online,1,7088,7088
O005933,2026-05-07,C00576,P0169,Online,2,4373,8746
O005934,2025-06-25,C00233,P0080,Online,2,8623,17246
O005935,2025-11-02,C00272,P0036,Store,4,6682,26728
O005936,2025-11-14,C00880,P0058,Mobile App,4,2704,10816
O005937,2026-02-13,C00739,P0049,Online,1,11345,11345
O005938,2025-05-03,C00673,P0029,Mobile App,2,2877,5754
O005939,2025-05-21,C00890,P0148,Store,1,5994,5994
O005940,2025-04-05,C00907,P0103,Marketplace,3,2736,8208
O005941,2025-10-10,C00445,P0068,Marketplace,2,8845,17690
O005942,2025-02-26,C00709,P0047,Online,3,6452,19356
O005943,2025-09-11,C00229,P0135,Store,3,10592,31776
O005944,2025-06-28,C00300,P0142,Mobile App,3,9138,27414
O005945,2025-11-20,C00775,P0021,Marketplace,3,12865,38595
O005946,2026-02-26,C00931,P0011,Online,5,4752,23760
O005947,2025-06-15,C00097,P0150,Online,2,4078,8156
O005948,2025-06-26,C00849,P0123,Mobile App,3,6254,18762
O005949,2025-12-19,C00465,P0081,Online,2,11160,22320
O005950,2025-03-11,C00486,P0196,Store,4,14825,59300
O005951,2025-08-01,C00467,P0140,Store,1,9389,9389
O005952,2025-05-09,C00395,P0064,Online,4,1603,6412
O005953,2025-12-08,C00326,P0036,Marketplace,1,6682,6682
O005954,2026-01-04,C00740,P0096,Store,4,1028,4112
O005955,2025-05-12,C00905,P0195,Online,4,2617,10468
O005956,2025-01-15,C00527,P0045,Mobile App,4,13177,52708
O005957,2025-09-19,C01000,P0135,Marketplace,1,10592,10592
O005958,2025-01-08,C00604,P0101,Online,2,6596,13192
O005959,2025-04-30,C00086,P0109,Marketplace,5,14148,70740
O005960,2026-02-09,C00865,P0062,Store,1,14596,14596
O005961,2025-06-22,C00973,P0159,Online,5,6728,33640
O005962,2026-04-27,C00061,P0112,Mobile App,4,9685,38740
O005963,2025-12-31,C00338,P0086,Store,1,7139,7139
O005964,2025-08-14,C00234,P0033,Online,4,6772,27088
O005965,2025-05-24,C00801,P0045,Store,2,13177,26354
O005966,2026-04-16,C00570,P0199,Online,5,14099,70495
O005967,2025-06-26,C00871,P0079,Online,5,14284,71420
O005968,2025-11-29,C00156,P0169,Online,3,4373,13119
O005969,2025-11-08,C00836,P0038,Store,3,4240,12720
O005970,2025-07-07,C00048,P0103,Store,3,2736,8208
O005971,2026-02-07,C00740,P0142,Store,2,9138,18276
O005972,2025-05-11,C00136,P0028,Marketplace,2,8951,17902
O005973,2025-08-15,C00388,P0093,Marketplace,3,4763,14289
O005974,2025-11-09,C00066,P0048,Online,5,8869,44345
O005975,2025-05-30,C00605,P0184,Online,3,11269,33807
O005976,2025-11-18,C00265,P0192,Store,3,7661,22983
O005977,2026-03-12,C00725,P0022,Store,5,14213,71065
O005978,2025-05-08,C00447,P0166,Mobile App,3,5863,17589
O005979,2026-03-30,C00040,P0058,Store,1,2704,2704
O005980,2025-09-05,C00496,P0171,Online,5,6167,30835
O005981,2025-06-14,C00017,P0174,Marketplace,1,8508,8508
O005982,2025-02-28,C00972,P0038,Marketplace,5,4240,21200
O005983,2025-07-19,C00925,P0155,Mobile App,2,6467,12934
O005984,2025-04-20,C00878,P0017,Store,4,1491,5964
O005985,2026-03-08,C00438,P0131,Store,1,11957,11957
O005986,2025-02-12,C00762,P0176,Online,5,9283,46415
O005987,2025-09-08,C00235,P0188,Store,5,1730,8650
O005988,2025-10-31,C00564,P0041,Store,1,6130,6130
O005989,2026-04-06,C00078,P0102,Mobile App,5,4873,24365
O005990,2025-12-14,C00472,P0114,Marketplace,2,10970,21940
O005991,2025-02-28,C00792,P0200,Online,4,2384,9536
O005992,2025-10-17,C00527,P0092,Marketplace,2,2496,4992
O005993,2025-08-15,C00659,P0125,Mobile App,1,10221,10221
O005994,2026-01-15,C00634,P0089,Online,5,1193,5965
O005995,2025-01-29,C00261,P0096,Mobile App,2,1028,2056
O005996,2025-01-06,C00829,P0082,Store,1,9034,9034
O005997,2026-02-02,C00662,P0002,Marketplace,2,4212,8424
O005998,2025-05-05,C00574,P0191,Marketplace,5,7984,39920
O005999,2025-01-18,C00909,P0143,Store,5,9743,48715
O006000,2025-11-23,C00355,P0191,Online,3,7984,23952
O006001,2025-06-11,C00516,P0044,Marketplace,5,2704,13520
O006002,2025-01-25,C00244,P0116,Online,4,4110,16440
O006003,2025-11-06,C00800,P0070,Store,1,11880,11880
O006004,2025-12-17,C00707,P0070,Marketplace,4,11880,47520
O006005,2025-06-02,C00641,P0174,Online,3,8508,25524
O006006,2025-05-03,C00808,P0138,Marketplace,2,2847,5694
O006007,2025-02-19,C00046,P0139,Online,5,9238,46190
O006008,2025-12-07,C00136,P0063,Marketplace,5,1149,5745
O006009,2025-01-25,C00893,P0045,Mobile App,1,13177,13177
O006010,2025-05-06,C00288,P0026,Marketplace,2,11180,22360
O006011,2025-10-07,C00318,P0016,Store,1,8985,8985
O006012,2025-02-20,C00241,P0039,Store,1,12439,12439
O006013,2025-03-30,C00033,P0093,Store,2,4763,9526
O006014,2026-03-28,C00771,P0176,Marketplace,1,9283,9283
O006015,2026-01-06,C00799,P0134,Marketplace,1,14062,14062
O006016,2026-03-07,C00010,P0057,Store,4,13989,55956
O006017,2025-12-13,C00684,P0138,Online,5,2847,14235
O006018,2025-05-06,C00756,P0167,Marketplace,4,7349,29396
O006019,2025-08-27,C00768,P0154,Mobile App,1,4571,4571
O006020,2025-08-08,C00494,P0166,Store,4,5863,23452
O006021,2025-01-12,C00363,P0012,Store,1,12709,12709
O006022,2025-12-24,C00735,P0021,Online,3,12865,38595
O006023,2026-05-10,C00486,P0200,Online,1,2384,2384
O006024,2025-08-11,C00248,P0117,Mobile App,1,2344,2344
O006025,2026-03-23,C00814,P0144,Online,3,7241,21723
O006026,2026-03-06,C00622,P0168,Mobile App,5,6511,32555
O006027,2025-04-21,C00470,P0027,Online,2,10180,20360
O006028,2025-02-11,C00784,P0136,Online,3,922,2766
O006029,2026-01-21,C00083,P0200,Mobile App,5,2384,11920
O006030,2025-07-05,C00266,P0165,Mobile App,3,826,2478
O006031,2025-08-30,C00146,P0108,Marketplace,5,1131,5655
O006032,2025-07-19,C00843,P0089,Online,3,1193,3579
O006033,2025-08-21,C00439,P0154,Marketplace,2,4571,9142
O006034,2025-08-13,C00457,P0021,Online,2,12865,25730
O006035,2025-09-14,C00426,P0177,Store,5,7088,35440
O006036,2025-10-27,C00363,P0109,Marketplace,2,14148,28296
O006037,2026-01-15,C00412,P0028,Marketplace,2,8951,17902
O006038,2025-10-06,C00225,P0199,Online,4,14099,56396
O006039,2025-09-11,C00213,P0096,Marketplace,3,1028,3084
O006040,2025-10-06,C00867,P0026,Marketplace,2,11180,22360
O006041,2026-02-26,C00048,P0192,Store,3,7661,22983
O006042,2025-04-22,C00704,P0187,Mobile App,2,8645,17290
O006043,2026-05-08,C00071,P0171,Mobile App,4,6167,24668
O006044,2026-03-30,C00391,P0077,Store,4,1363,5452
O006045,2025-04-15,C00745,P0127,Store,4,11068,44272
O006046,2026-05-03,C00697,P0001,Online,3,609,1827
O006047,2025-08-02,C00798,P0019,Online,4,9659,38636
O006048,2025-03-31,C00642,P0176,Online,3,9283,27849
O006049,2025-06-01,C00524,P0096,Store,2,1028,2056
O006050,2025-07-23,C00545,P0029,Marketplace,5,2877,14385
O006051,2025-05-15,C00491,P0054,Online,4,12030,48120
O006052,2025-06-10,C00387,P0065,Marketplace,4,13569,54276
O006053,2026-04-08,C00495,P0152,Online,5,3138,15690
O006054,2025-10-10,C00573,P0056,Store,4,14462,57848
O006055,2025-05-23,C00555,P0001,Store,1,609,609
O006056,2026-04-17,C00657,P0125,Store,5,10221,51105
O006057,2025-12-20,C00864,P0103,Online,2,2736,5472
O006058,2025-10-23,C00999,P0196,Store,3,14825,44475
O006059,2026-02-04,C00978,P0192,Online,2,7661,15322
O006060,2025-09-05,C00958,P0170,Online,2,227,454
O006061,2025-11-03,C00229,P0099,Mobile App,3,3702,11106
O006062,2026-04-10,C00271,P0017,Online,1,1491,1491
O006063,2025-10-24,C00097,P0097,Online,2,1728,3456
O006064,2025-03-29,C00132,P0140,Store,4,9389,37556
O006065,2025-03-05,C00532,P0072,Store,4,7377,29508
O006066,2025-10-02,C00117,P0006,Marketplace,1,4011,4011
O006067,2026-01-31,C00969,P0179,Marketplace,5,10284,51420
O006068,2026-03-11,C00848,P0167,Marketplace,1,7349,7349
O006069,2025-09-27,C00628,P0086,Mobile App,4,7139,28556
O006070,2026-04-03,C00292,P0148,Marketplace,4,5994,23976
O006071,2025-01-30,C00324,P0160,Store,5,14361,71805
O006072,2025-09-09,C00128,P0035,Online,1,3683,3683
O006073,2026-03-14,C00420,P0072,Mobile App,5,7377,36885
O006074,2025-09-22,C00756,P0107,Online,3,8438,25314
O006075,2025-10-01,C00679,P0142,Online,5,9138,45690
O006076,2025-02-09,C00505,P0003,Store,4,12266,49064
O006077,2025-07-28,C00883,P0162,Store,3,11333,33999
O006078,2025-04-13,C00849,P0025,Online,4,6265,25060
O006079,2025-08-25,C00979,P0044,Mobile App,5,2704,13520
O006080,2026-02-23,C00183,P0091,Marketplace,4,3339,13356
O006081,2025-11-02,C00313,P0027,Marketplace,4,10180,40720
O006082,2026-04-13,C00575,P0056,Online,4,14462,57848
O006083,2026-03-06,C00914,P0023,Store,5,6427,32135
O006084,2025-11-28,C00595,P0135,Online,5,10592,52960
O006085,2026-05-16,C00971,P0101,Store,5,6596,32980
O006086,2025-02-28,C00782,P0179,Store,1,10284,10284
O006087,2025-09-13,C00079,P0165,Marketplace,1,826,826
O006088,2025-04-07,C00815,P0127,Store,3,11068,33204
O006089,2025-04-24,C00822,P0030,Store,4,4622,18488
O006090,2026-02-15,C00858,P0108,Store,1,1131,1131
O006091,2025-11-11,C00882,P0020,Mobile App,4,950,3800
O006092,2025-01-19,C00773,P0069,Online,5,3670,18350
O006093,2026-03-04,C00058,P0080,Store,5,8623,43115
O006094,2025-11-04,C00366,P0122,Mobile App,2,5918,11836
O006095,2026-02-02,C00341,P0096,Store,5,1028,5140
O006096,2026-04-08,C00991,P0088,Store,4,11232,44928
O006097,2026-04-15,C00601,P0175,Online,5,5544,27720
O006098,2026-03-12,C00286,P0040,Store,4,14909,59636
O006099,2025-03-16,C00933,P0155,Mobile App,2,6467,12934
O006100,2025-02-24,C00449,P0199,Mobile App,3,14099,42297
O006101,2025-12-25,C00758,P0018,Store,5,13788,68940
O006102,2026-03-27,C00900,P0083,Online,5,4181,20905
O006103,2026-03-03,C00506,P0162,Marketplace,3,11333,33999
O006104,2026-02-24,C00721,P0046,Store,1,9971,9971
O006105,2025-07-27,C00831,P0181,Online,2,5178,10356
O006106,2025-07-22,C00239,P0032,Mobile App,5,3952,19760
O006107,2025-02-20,C00845,P0092,Store,3,2496,7488
O006108,2025-05-09,C00326,P0186,Store,5,10994,54970
O006109,2025-07-19,C00223,P0025,Online,3,6265,18795
O006110,2025-01-05,C00917,P0155,Marketplace,2,6467,12934
O006111,2025-09-24,C00678,P0154,Mobile App,4,4571,18284
O006112,2025-01-24,C00667,P0199,Marketplace,5,14099,70495
O006113,2025-07-05,C00904,P0179,Marketplace,3,10284,30852
O006114,2026-04-14,C00747,P0035,Online,3,3683,11049
O006115,2025-11-06,C00888,P0144,Store,5,7241,36205
O006116,2025-08-24,C00496,P0180,Store,1,6853,6853
O006117,2025-08-03,C00411,P0085,Online,1,10996,10996
O006118,2025-04-21,C00987,P0018,Marketplace,2,13788,27576
O006119,2025-08-20,C00030,P0050,Marketplace,4,11369,45476
O006120,2025-03-03,C00491,P0178,Store,2,11297,22594
O006121,2026-05-15,C00012,P0181,Store,3,5178,15534
O006122,2025-11-30,C00176,P0079,Store,2,14284,28568
O006123,2025-02-18,C00705,P0189,Store,3,3880,11640
O006124,2025-12-11,C00935,P0016,Store,4,8985,35940
O006125,2025-08-11,C00321,P0048,Mobile App,2,8869,17738
O006126,2026-04-02,C00558,P0004,Online,1,9874,9874
O006127,2025-05-29,C00275,P0167,Store,3,7349,22047
O006128,2026-03-23,C00874,P0076,Mobile App,5,9841,49205
O006129,2025-03-22,C00710,P0040,Mobile App,1,14909,14909
O006130,2025-01-04,C00715,P0063,Mobile App,3,1149,3447
O006131,2025-06-29,C00719,P0113,Online,4,10347,41388
O006132,2025-08-07,C00674,P0031,Online,5,11416,57080
O006133,2025-05-21,C00009,P0087,Mobile App,4,14353,57412
O006134,2025-09-11,C00360,P0027,Store,3,10180,30540
O006135,2025-11-14,C00724,P0159,Online,5,6728,33640
O006136,2025-01-20,C00328,P0050,Mobile App,4,11369,45476
O006137,2025-06-03,C00859,P0163,Mobile App,2,652,1304
O006138,2025-01-29,C00521,P0024,Store,5,10615,53075
O006139,2025-12-08,C00924,P0099,Online,1,3702,3702
O006140,2025-06-12,C00393,P0007,Mobile App,2,9395,18790
O006141,2025-04-03,C00768,P0158,Store,3,3852,11556
O006142,2025-05-04,C00492,P0010,Marketplace,2,11638,23276
O006143,2025-08-10,C00598,P0183,Marketplace,4,7818,31272
O006144,2026-02-01,C00172,P0154,Mobile App,2,4571,9142
O006145,2025-10-03,C00393,P0060,Online,2,10013,20026
O006146,2025-02-17,C00855,P0146,Online,3,14927,44781
O006147,2026-02-05,C00773,P0161,Store,5,5953,29765
O006148,2026-03-04,C00637,P0156,Store,1,3844,3844
O006149,2025-05-24,C00670,P0079,Store,2,14284,28568
O006150,2025-07-13,C00435,P0076,Store,1,9841,9841
O006151,2025-05-19,C00420,P0132,Store,2,11463,22926
O006152,2025-12-12,C00530,P0052,Store,3,2027,6081
O006153,2025-04-17,C00484,P0061,Mobile App,3,519,1557
O006154,2025-07-15,C00447,P0027,Mobile App,5,10180,50900
O006155,2025-09-17,C00446,P0188,Mobile App,1,1730,1730
O006156,2025-05-26,C00256,P0074,Store,2,1249,2498
O006157,2026-04-29,C00137,P0099,Mobile App,5,3702,18510
O006158,2025-08-19,C00276,P0088,Store,1,11232,11232
O006159,2025-10-23,C00883,P0088,Mobile App,1,11232,11232
O006160,2025-11-21,C00926,P0042,Mobile App,5,8548,42740
O006161,2026-03-27,C00944,P0156,Marketplace,3,3844,11532
O006162,2025-05-08,C00583,P0162,Marketplace,1,11333,11333
O006163,2025-05-26,C00335,P0155,Store,4,6467,25868
O006164,2025-02-19,C00860,P0083,Marketplace,5,4181,20905
O006165,2025-01-23,C00265,P0104,Marketplace,3,3766,11298
O006166,2025-09-25,C00207,P0032,Online,5,3952,19760
O006167,2026-02-13,C00603,P0010,Mobile App,5,11638,58190
O006168,2025-10-09,C00521,P0071,Marketplace,2,11204,22408
O006169,2025-05-26,C00758,P0055,Marketplace,3,8401,25203
O006170,2025-09-22,C00986,P0171,Marketplace,4,6167,24668
O006171,2025-10-29,C00552,P0111,Mobile App,4,6815,27260
O006172,2025-07-29,C00718,P0117,Online,1,2344,2344
O006173,2026-03-23,C00885,P0118,Marketplace,1,7691,7691
O006174,2025-02-13,C00867,P0150,Mobile App,1,4078,4078
O006175,2026-04-10,C00085,P0160,Online,4,14361,57444
O006176,2026-02-13,C00537,P0007,Mobile App,2,9395,18790
O006177,2025-02-22,C00345,P0184,Marketplace,4,11269,45076
O006178,2025-08-03,C00443,P0123,Mobile App,3,6254,18762
O006179,2025-02-09,C00556,P0001,Marketplace,3,609,1827
O006180,2025-07-16,C00504,P0006,Mobile App,1,4011,4011
O006181,2026-03-31,C00741,P0067,Store,5,9207,46035
O006182,2025-12-22,C00213,P0053,Mobile App,3,2791,8373
O006183,2025-10-22,C00530,P0157,Mobile App,4,5928,23712
O006184,2025-06-15,C00778,P0005,Online,3,688,2064
O006185,2026-02-05,C00419,P0166,Marketplace,3,5863,17589
O006186,2026-02-09,C00972,P0182,Store,5,7243,36215
O006187,2025-06-09,C00047,P0125,Store,3,10221,30663
O006188,2026-04-07,C00183,P0183,Marketplace,3,7818,23454
O006189,2026-03-02,C00720,P0019,Store,4,9659,38636
O006190,2025-03-05,C00308,P0085,Online,4,10996,43984
O006191,2025-01-29,C00883,P0034,Store,3,3656,10968
O006192,2026-03-23,C00723,P0138,Marketplace,3,2847,8541
O006193,2026-01-22,C00386,P0110,Mobile App,2,9949,19898
O006194,2025-11-19,C00422,P0132,Store,1,11463,11463
O006195,2025-10-21,C00251,P0133,Marketplace,3,8480,25440
O006196,2025-12-10,C00395,P0144,Store,1,7241,7241
O006197,2025-06-29,C00227,P0083,Online,5,4181,20905
O006198,2025-01-12,C00789,P0185,Online,1,13204,13204
O006199,2025-08-13,C00563,P0196,Marketplace,2,14825,29650
O006200,2025-02-13,C00991,P0154,Store,3,4571,13713
O006201,2025-11-26,C00943,P0001,Mobile App,3,609,1827
O006202,2025-08-24,C00359,P0038,Marketplace,4,4240,16960
O006203,2025-01-25,C00913,P0195,Store,4,2617,10468
O006204,2025-08-01,C00151,P0100,Online,3,2897,8691
O006205,2025-04-21,C00260,P0050,Mobile App,4,11369,45476
O006206,2025-04-19,C00644,P0175,Mobile App,3,5544,16632
O006207,2026-02-04,C00613,P0104,Marketplace,5,3766,18830
O006208,2025-04-30,C00108,P0192,Online,2,7661,15322
O006209,2025-04-11,C00228,P0173,Mobile App,2,11068,22136
O006210,2025-02-15,C00489,P0113,Online,4,10347,41388
O006211,2026-03-06,C00128,P0115,Marketplace,2,4472,8944
O006212,2026-03-20,C00366,P0078,Marketplace,3,3950,11850
O006213,2025-03-30,C00692,P0119,Marketplace,4,352,1408
O006214,2025-05-06,C00966,P0035,Marketplace,4,3683,14732
O006215,2025-06-10,C00714,P0114,Online,5,10970,54850
O006216,2026-04-07,C00932,P0131,Marketplace,5,11957,59785
O006217,2026-02-06,C00508,P0127,Mobile App,3,11068,33204
O006218,2025-12-17,C00294,P0157,Store,3,5928,17784
O006219,2025-12-31,C00343,P0074,Store,5,1249,6245
O006220,2026-03-11,C00195,P0151,Marketplace,3,14641,43923
O006221,2026-02-08,C00260,P0192,Online,4,7661,30644
O006222,2025-09-01,C00399,P0193,Marketplace,2,11969,23938
O006223,2025-09-01,C00289,P0108,Online,5,1131,5655
O006224,2025-01-12,C00982,P0068,Marketplace,2,8845,17690
O006225,2025-07-01,C00083,P0108,Mobile App,4,1131,4524
O006226,2025-06-29,C00205,P0153,Mobile App,4,13018,52072
O006227,2025-06-12,C00773,P0023,Marketplace,1,6427,6427
O006228,2025-11-30,C00796,P0197,Store,2,3785,7570
O006229,2025-10-29,C00060,P0016,Online,5,8985,44925
O006230,2025-10-20,C00872,P0165,Mobile App,1,826,826
O006231,2026-02-12,C00419,P0190,Mobile App,1,600,600
O006232,2026-01-07,C00519,P0102,Store,3,4873,14619
O006233,2026-01-05,C00270,P0062,Mobile App,3,14596,43788
O006234,2026-05-06,C00820,P0063,Mobile App,5,1149,5745
O006235,2025-07-07,C00252,P0168,Mobile App,4,6511,26044
O006236,2026-03-19,C00694,P0047,Store,2,6452,12904
O006237,2025-01-17,C00647,P0106,Online,4,1021,4084
O006238,2025-08-27,C00030,P0010,Online,3,11638,34914
O006239,2026-01-12,C00252,P0018,Mobile App,1,13788,13788
O006240,2026-02-27,C00432,P0150,Online,3,4078,12234
O006241,2025-12-19,C00784,P0021,Marketplace,5,12865,64325
O006242,2025-02-14,C00561,P0081,Online,1,11160,11160
O006243,2025-09-15,C00221,P0175,Marketplace,3,5544,16632
O006244,2025-08-07,C00079,P0071,Mobile App,4,11204,44816
O006245,2025-08-29,C00460,P0187,Marketplace,3,8645,25935
O006246,2025-11-26,C00783,P0024,Marketplace,5,10615,53075
O006247,2025-12-09,C00001,P0131,Mobile App,4,11957,47828
O006248,2026-01-11,C00598,P0185,Marketplace,4,13204,52816
O006249,2025-10-08,C00907,P0103,Store,4,2736,10944
O006250,2025-01-09,C00759,P0182,Mobile App,5,7243,36215
O006251,2025-07-08,C00414,P0183,Mobile App,2,7818,15636
O006252,2025-07-11,C00018,P0154,Online,5,4571,22855
O006253,2025-12-26,C00239,P0071,Store,2,11204,22408
O006254,2025-10-22,C00722,P0001,Store,2,609,1218
O006255,2026-04-11,C00293,P0128,Online,4,4533,18132
O006256,2026-03-06,C00493,P0081,Store,3,11160,33480
O006257,2025-08-05,C00179,P0160,Store,5,14361,71805
O006258,2025-01-29,C00364,P0018,Online,3,13788,41364
O006259,2025-09-30,C00398,P0056,Marketplace,1,14462,14462
O006260,2025-09-06,C00315,P0009,Marketplace,3,13461,40383
O006261,2025-10-10,C00605,P0063,Online,2,1149,2298
O006262,2026-01-11,C00759,P0065,Mobile App,4,13569,54276
O006263,2025-08-22,C00307,P0043,Mobile App,3,12582,37746
O006264,2025-04-07,C00336,P0033,Mobile App,1,6772,6772
O006265,2025-01-09,C00953,P0073,Store,1,2182,2182
O006266,2026-02-05,C00517,P0185,Marketplace,2,13204,26408
O006267,2026-03-06,C00366,P0166,Online,2,5863,11726
O006268,2025-07-31,C00318,P0138,Marketplace,4,2847,11388
O006269,2025-02-18,C00209,P0123,Online,3,6254,18762
O006270,2025-02-09,C00518,P0053,Store,3,2791,8373
O006271,2025-07-01,C00527,P0003,Mobile App,2,12266,24532
O006272,2026-04-07,C00968,P0051,Marketplace,3,12792,38376
O006273,2025-10-01,C00835,P0198,Online,3,1022,3066
O006274,2026-05-02,C00637,P0090,Mobile App,2,13316,26632
O006275,2025-12-22,C00122,P0164,Marketplace,2,3125,6250
O006276,2025-06-17,C00352,P0141,Online,5,1432,7160
O006277,2025-06-05,C00723,P0148,Online,5,5994,29970
O006278,2025-07-12,C00339,P0044,Mobile App,5,2704,13520
O006279,2025-07-12,C00472,P0133,Mobile App,1,8480,8480
O006280,2025-04-02,C00221,P0195,Store,5,2617,13085
O006281,2025-04-23,C00319,P0025,Online,5,6265,31325
O006282,2026-01-10,C00057,P0141,Store,1,1432,1432
O006283,2026-02-24,C00265,P0137,Marketplace,1,12834,12834
O006284,2025-03-07,C00721,P0049,Store,3,11345,34035
O006285,2025-02-22,C00706,P0080,Mobile App,2,8623,17246
O006286,2026-01-17,C00862,P0148,Store,4,5994,23976
O006287,2026-03-07,C00602,P0196,Online,1,14825,14825
O006288,2025-09-21,C00322,P0045,Store,1,13177,13177
O006289,2025-06-01,C00093,P0121,Online,2,8488,16976
O006290,2025-02-15,C00202,P0076,Store,4,9841,39364
O006291,2026-03-28,C00657,P0022,Mobile App,3,14213,42639
O006292,2026-03-11,C00056,P0093,Online,2,4763,9526
O006293,2025-01-20,C00195,P0083,Online,2,4181,8362
O006294,2025-01-06,C00461,P0079,Marketplace,3,14284,42852
O006295,2025-12-10,C00730,P0137,Online,1,12834,12834
O006296,2026-03-31,C00759,P0013,Marketplace,5,1719,8595
